 TIME                    	Tair                     	Tsky                     	I                        	Ib                       	Id                       	It                       	Vent                     	humidity                 	
  +2.5100000000000000E+03	  +9.6500000000000004E+00	  -1.7285652573057718E+01	  +2.9448000000000002E+03	  +2.5053002022011706E+03	  +4.3949979779882960E+02	  +3.6365831065705770E+03	  +1.2000000000000000E+01	  +3.3000000000000000E+01	
  +2.5110000000000000E+03	  +1.0100000000000001E+01	  -1.6703970762145275E+01	  +2.4084000000000001E+03	  +2.0477724028953839E+03	  +3.6062759710461614E+02	  +2.8967174815132316E+03	  +1.1900000000000000E+01	  +3.2000000000000000E+01	
  +2.5120000000000000E+03	  +1.0050000000000001E+01	  -1.6492766537923160E+01	  +1.8828000000000000E+03	  +1.6100900567861711E+03	  +2.7270994321382886E+02	  +2.1523710679163414E+03	  +1.3000000000000000E+01	  +3.2500000000000000E+01	
  +2.5130000000000000E+03	  +9.4000000000000004E+00	  -1.6762267527721917E+01	  +1.1412000000000000E+03	  +8.9762163594659512E+02	  +2.4357836405340493E+02	  +1.1524368428317873E+03	  +1.4650000000000000E+01	  +3.4000000000000000E+01	
  +2.5140000000000000E+03	  +8.1500000000000004E+00	  -1.7535581157302403E+01	  +5.1480000000000007E+02	  +3.4396186712220987E+02	  +1.7083813287779020E+02	  +3.4685045718248443E+02	  +1.4000000000000000E+01	  +3.7000000000000000E+01	
  +2.5150000000000000E+03	  +6.6000000000000005E+00	  -1.8608755397501199E+01	  +3.9600000000000001E+01	  +0.0000000000000000E+00	  +3.9600000000000001E+01	  +3.5540499987245546E+01	  +1.2050000000000001E+01	  +4.1500000000000000E+01	
  +2.5160000000000000E+03	  +5.2500000000000000E+00	  -1.8267135712949880E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1150000000000000E+01	  +4.5500000000000000E+01	
  +2.5170000000000000E+03	  +4.1500000000000004E+00	  -1.7838349614499066E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0000000000000000E+01	  +4.9000000000000000E+01	
  +2.5180000000000000E+03	  +3.0000000000000000E+00	  -1.8826765568379159E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.5000000000000000E+00	  +5.2500000000000000E+01	
  +2.5190000000000000E+03	  +1.8500000000000001E+00	  -1.9895361150677871E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.1500000000000004E+00	  +5.5000000000000000E+01	
  +2.5200000000000000E+03	  +7.5000000000000000E-01	  -2.1003678469283670E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7500000000000000E+00	  +5.7500000000000000E+01	
  +2.5210000000000000E+03	  -2.0000000000000001E-01	  -2.2042502132506144E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.7500000000000000E+00	  +6.0500000000000000E+01	
  +2.5220000000000000E+03	  -1.0500000000000000E+00	  -2.3037191629149561E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+00	  +6.3500000000000000E+01	
  +2.5230000000000000E+03	  -1.9500000000000002E+00	  -2.4101082358185693E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000002E+00	  +6.6500000000000000E+01	
  +2.5240000000000000E+03	  -2.8500000000000001E+00	  -2.5177623621203281E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7000000000000002E+00	  +7.0000000000000000E+01	
  +2.5250000000000000E+03	  -3.7500000000000000E+00	  -2.5021527130840667E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000005E+00	  +7.4500000000000000E+01	
  +2.5260000000000000E+03	  -3.8500000000000001E+00	  -2.4069395311128318E+01	  +1.1159999999999999E+02	  +1.8392338016524640E+01	  +9.3207661983475361E+01	  +8.1789311359885559E+01	  +3.8500000000000001E+00	  +7.5500000000000000E+01	
  +2.5270000000000000E+03	  -2.9500000000000002E+00	  -2.3345409986227196E+01	  +4.2840000000000009E+02	  +1.1520889200711085E+02	  +3.1319110799288921E+02	  +3.6466615600024755E+02	  +4.1000000000000005E+00	  +7.2500000000000000E+01	
  +2.5280000000000000E+03	  -1.3500000000000001E+00	  -2.1908456230196009E+01	  +1.1520000000000000E+03	  +6.6929804707022072E+02	  +4.8270195292977928E+02	  +1.1656786981330738E+03	  +4.8500000000000005E+00	  +6.7500000000000000E+01	
  +2.5290000000000000E+03	  +6.5000000000000002E-01	  -2.1379934272346958E+01	  +1.7136000000000001E+03	  +1.1937625167783092E+03	  +5.1983748322169095E+02	  +1.9240187394648326E+03	  +5.6000000000000005E+00	  +6.0500000000000000E+01	
  +2.5300000000000000E+03	  +2.6000000000000001E+00	  -2.0945020081706843E+01	  +2.2932000000000003E+03	  +1.6886137878894881E+03	  +6.0458621211051218E+02	  +2.7092840506796524E+03	  +6.7500000000000000E+00	  +5.4000000000000000E+01	
  +2.5310000000000000E+03	  +4.4500000000000002E+00	  -1.9281115928388090E+01	  +2.5920000000000000E+03	  +1.7982505721414334E+03	  +7.9374942785856661E+02	  +3.1030741329796033E+03	  +7.5000000000000000E+00	  +4.8500000000000000E+01	
  +2.5320000000000000E+03	  +6.0500000000000007E+00	  -1.9181785069517815E+01	  +2.8908000000000002E+03	  +2.2325702576472604E+03	  +6.5822974235273978E+02	  +3.5455475799470960E+03	  +5.3500000000000005E+00	  +4.3500000000000000E+01	
  +2.5330000000000000E+03	  +7.3000000000000007E+00	  -1.7983912977480884E+01	  +2.7792000000000003E+03	  +1.9657367975778693E+03	  +8.1346320242213096E+02	  +3.3636707833482033E+03	  +3.2000000000000002E+00	  +4.0000000000000000E+01	
  +2.5340000000000000E+03	  +8.0999999999999996E+00	  -1.5754077604098654E+01	  +2.6064000000000001E+03	  +1.9281737465858739E+03	  +6.7822625341412618E+02	  +3.1401450077488539E+03	  +3.1000000000000001E+00	  +3.8000000000000000E+01	
  +2.5350000000000000E+03	  +8.5999999999999996E+00	  -1.6436590970441557E+01	  +2.4012000000000003E+03	  +1.8207630775657506E+03	  +5.8043692243424971E+02	  +2.8365463876468925E+03	  +4.0000000000000000E+00	  +3.7000000000000000E+01	
  +2.5360000000000000E+03	  +8.5999999999999996E+00	  -1.3465722926820376E+01	  +1.5912000000000000E+03	  +9.2151583784145623E+02	  +6.6968416215854381E+02	  +1.7312583368337034E+03	  +4.5000000000000000E+00	  +3.8000000000000000E+01	
  +2.5370000000000000E+03	  +8.0000000000000000E+00	  -1.3680893313685829E+01	  +1.1736000000000001E+03	  +9.0457980213671829E+02	  +2.6902019786328185E+02	  +1.1712516841553233E+03	  +4.4000000000000004E+00	  +4.0500000000000000E+01	
  +2.5380000000000000E+03	  +7.0000000000000000E+00	  -1.8082000145759196E+01	  +5.2200000000000000E+02	  +3.4888420939039520E+02	  +1.7311579060960480E+02	  +3.4509526061952670E+02	  +4.2500000000000000E+00	  +4.4000000000000000E+01	
  +2.5390000000000000E+03	  +5.6500000000000004E+00	  -1.8909660538380990E+01	  +3.2399999999999999E+01	  +0.0000000000000000E+00	  +3.2399999999999999E+01	  +2.9078590898655445E+01	  +4.0000000000000000E+00	  +4.9000000000000000E+01	
  +2.5400000000000000E+03	  +4.5499999999999998E+00	  -1.9557932443322045E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4500000000000002E+00	  +5.3500000000000000E+01	
  +2.5410000000000000E+03	  +3.8500000000000001E+00	  -1.9907276954864813E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9000000000000004E+00	  +5.6500000000000000E+01	
  +2.5420000000000000E+03	  +3.1500000000000004E+00	  -2.0360694333625588E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4500000000000002E+00	  +5.9500000000000000E+01	
  +2.5430000000000000E+03	  +2.4500000000000002E+00	  -2.0929381847673938E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5500000000000003E+00	  +6.2000000000000000E+01	
  +2.5440000000000000E+03	  +1.7500000000000000E+00	  -2.1619723477078736E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8000000000000003E+00	  +6.4000000000000000E+01	
  +2.5450000000000000E+03	  +1.1500000000000001E+00	  -2.2407688002541903E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5000000000000000E+00	  +6.4500000000000000E+01	
  +2.5460000000000000E+03	  +7.0000000000000007E-01	  -2.3088994071739450E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2500000000000000E+00	  +6.5000000000000000E+01	
  +2.5470000000000000E+03	  +2.5000000000000000E-01	  -2.3685573053531925E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7500000000000000E+00	  +6.7000000000000000E+01	
  +2.5480000000000000E+03	  -2.0000000000000001E-01	  -2.4294576008578986E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1000000000000001E+00	  +6.9500000000000000E+01	
  +2.5490000000000000E+03	  -6.5000000000000002E-01	  -2.4899102970697129E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5500000000000003E+00	  +7.3000000000000000E+01	
  +2.5500000000000000E+03	  -4.5000000000000001E-01	  -2.4752871557724205E+01	  +1.2240000000000001E+02	  +4.0702084214431459E+01	  +8.1697915785568540E+01	  +6.8895380641262605E+01	  +2.2000000000000002E+00	  +7.5500000000000000E+01	
  +2.5510000000000000E+03	  +9.0000000000000002E-01	  -2.3508508857874233E+01	  +6.4080000000000007E+02	  +3.5317081200728802E+02	  +2.8762918799271205E+02	  +4.9733165295238445E+02	  +1.7500000000000000E+00	  +7.2500000000000000E+01	
  +2.5520000000000000E+03	  +3.0000000000000000E+00	  -2.1718502977610683E+01	  +1.4040000000000000E+03	  +1.1101486714699570E+03	  +2.9385132853004302E+02	  +1.4361659842026063E+03	  +1.3000000000000000E+00	  +6.4000000000000000E+01	
  +2.5530000000000000E+03	  +5.2500000000000000E+00	  -1.9823246864488937E+01	  +1.9188000000000000E+03	  +1.5016967454645928E+03	  +4.1710325453540713E+02	  +2.1707694676169422E+03	  +1.2500000000000000E+00	  +5.5500000000000000E+01	
  +2.5540000000000000E+03	  +7.4000000000000004E+00	  -1.8035292252513301E+01	  +2.5775999999999999E+03	  +2.2013451507575337E+03	  +3.7625484924246621E+02	  +3.0843569309101176E+03	  +1.1500000000000001E+00	  +4.8000000000000000E+01	
  +2.5550000000000000E+03	  +9.5000000000000000E+00	  -1.6296477864365784E+01	  +3.0095999999999999E+03	  +2.7084110531876040E+03	  +3.0118894681239590E+02	  +3.7040951137460970E+03	  +1.1500000000000001E+00	  +4.1000000000000000E+01	
  +2.5560000000000000E+03	  +1.1250000000000000E+01	  -1.4870156405220996E+01	  +3.1932000000000003E+03	  +2.8655548474564475E+03	  +3.2764515254355274E+02	  +3.9670267546818241E+03	  +1.2500000000000000E+00	  +3.6000000000000000E+01	
  +2.5570000000000000E+03	  +1.2600000000000001E+01	  -1.3747987975943829E+01	  +3.1500000000000000E+03	  +2.8232787779476471E+03	  +3.2672122205235291E+02	  +3.9085864206253759E+03	  +1.2500000000000000E+00	  +3.2500000000000000E+01	
  +2.5580000000000000E+03	  +1.3550000000000001E+01	  -1.2882437488428707E+01	  +2.9664000000000001E+03	  +2.5251312064846297E+03	  +4.4126879351537036E+02	  +3.6227409886503597E+03	  +1.5500000000000000E+00	  +3.0000000000000000E+01	
  +2.5590000000000000E+03	  +1.4050000000000001E+01	  -1.2326880772360198E+01	  +2.4875999999999999E+03	  +2.1280416918529259E+03	  +3.5955830814707406E+02	  +2.9569798171021203E+03	  +1.6500000000000001E+00	  +2.8500000000000000E+01	
  +2.5600000000000000E+03	  +1.4050000000000001E+01	  -1.2117054176348574E+01	  +1.8216000000000001E+03	  +1.5134803816723552E+03	  +3.0811961832764496E+02	  +2.0432253244902499E+03	  +1.6000000000000001E+00	  +2.8000000000000000E+01	
  +2.5610000000000000E+03	  +1.3400000000000000E+01	  -1.2432956559570243E+01	  +1.1916000000000001E+03	  +9.6664891979971560E+02	  +2.2495108020028454E+02	  +1.1780048355574038E+03	  +1.6000000000000001E+00	  +2.9000000000000000E+01	
  +2.5620000000000000E+03	  +1.2250000000000000E+01	  -1.3184688457278753E+01	  +5.5800000000000000E+02	  +4.0026412013477994E+02	  +1.5773587986522006E+02	  +3.5327382539525763E+02	  +1.5000000000000000E+00	  +3.1500000000000000E+01	
  +2.5630000000000000E+03	  +1.0800000000000001E+01	  -1.4213327151625776E+01	  +6.8400000000000006E+01	  +0.0000000000000000E+00	  +6.8400000000000006E+01	  +6.1388136341605950E+01	  +1.3500000000000001E+00	  +3.4500000000000000E+01	
  +2.5640000000000000E+03	  +9.2500000000000000E+00	  -1.5381527207957106E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4500000000000002E+00	  +3.7500000000000000E+01	
  +2.5650000000000000E+03	  +7.7500000000000000E+00	  -1.6593643024680432E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5000000000000000E+00	  +4.1000000000000000E+01	
  +2.5660000000000000E+03	  +6.3000000000000007E+00	  -1.7908506099960817E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5000000000000000E+00	  +4.4500000000000000E+01	
  +2.5670000000000000E+03	  +4.8500000000000005E+00	  -1.9335265735135351E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1500000000000001E+00	  +4.7500000000000000E+01	
  +2.5680000000000000E+03	  +3.4000000000000004E+00	  -2.0835627467955817E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000001E-01	  +5.0500000000000000E+01	
  +2.5690000000000000E+03	  +1.9500000000000002E+00	  -2.2284190727992438E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5000000000000003E-01	  +5.5000000000000000E+01	
  +2.5700000000000000E+03	  +4.5000000000000001E-01	  -2.3854001645388024E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000004E-01	  +6.0000000000000000E+01	
  +2.5710000000000000E+03	  -1.0500000000000000E+00	  -2.5595140235827358E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000002E-01	  +6.4500000000000000E+01	
  +2.5720000000000000E+03	  -2.5500000000000003E+00	  -2.7367211246091500E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5000000000000000E-01	  +7.0000000000000000E+01	
  +2.5730000000000000E+03	  -4.0499999999999998E+00	  -2.9134068534139487E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000002E-01	  +7.6500000000000000E+01	
  +2.5740000000000000E+03	  -4.5499999999999998E+00	  -3.0032899205435996E+01	  +7.5600000000000009E+01	  +0.0000000000000000E+00	  +7.5600000000000009E+01	  +6.7850045430196062E+01	  +9.0000000000000002E-01	  +7.7500000000000000E+01	
  +2.5750000000000000E+03	  -3.6000000000000001E+00	  -2.9479371961769203E+01	  +4.8600000000000000E+02	  +1.6399551583843098E+02	  +3.2200448416156905E+02	  +4.0164576352095656E+02	  +6.5000000000000002E-01	  +7.2500000000000000E+01	
  +2.5760000000000000E+03	  -1.6500000000000001E+00	  -2.7777586783206829E+01	  +1.3464000000000001E+03	  +9.5574524614888060E+02	  +3.9065475385111949E+02	  +1.3582396530086032E+03	  +3.0000000000000004E-01	  +6.5500000000000000E+01	
  +2.5770000000000000E+03	  +6.5000000000000002E-01	  -2.5736677481519592E+01	  +1.8576000000000001E+03	  +1.3509802948562794E+03	  +5.0661970514372069E+02	  +2.0717572298001778E+03	  +7.0000000000000007E-01	  +5.7500000000000000E+01	
  +2.5780000000000000E+03	  +2.5000000000000000E+00	  -2.0035424789609209E+01	  +2.1168000000000002E+03	  +1.2708011934346332E+03	  +8.4599880656536698E+02	  +2.4053694214530174E+03	  +1.3500000000000001E+00	  +5.1000000000000000E+01	
  +2.5790000000000000E+03	  +4.1000000000000005E+00	  -1.5987267573490954E+01	  +2.5955999999999999E+03	  +1.6744158979506255E+03	  +9.2118410204937436E+02	  +3.0476577931055722E+03	  +1.7000000000000002E+00	  +4.5500000000000000E+01	
  +2.5800000000000000E+03	  +5.6000000000000005E+00	  -1.7306451085724490E+01	  +2.8620000000000000E+03	  +2.1058753974415249E+03	  +7.5612460255847509E+02	  +3.4539250954918843E+03	  +2.2000000000000002E+00	  +4.1000000000000000E+01	
  +2.5810000000000000E+03	  +6.8500000000000005E+00	  -1.8920296468082171E+01	  +2.8872000000000003E+03	  +2.2629603038617997E+03	  +6.2423969613820054E+02	  +3.5091263388688835E+03	  +2.8500000000000001E+00	  +3.7500000000000000E+01	
  +2.5820000000000000E+03	  +7.7500000000000000E+00	  -1.9429639193640185E+01	  +2.7108000000000002E+03	  +2.2051099105857816E+03	  +5.0569008941421862E+02	  +3.2702431345834216E+03	  +3.2000000000000002E+00	  +3.5000000000000000E+01	
  +2.5830000000000000E+03	  +8.2000000000000011E+00	  -1.8804125261836248E+01	  +2.3328000000000002E+03	  +1.7836419962632751E+03	  +5.4915800373672505E+02	  +2.7219357409191502E+03	  +2.8000000000000003E+00	  +3.4000000000000000E+01	
  +2.5840000000000000E+03	  +8.3000000000000007E+00	  -1.8413543717920874E+01	  +1.9908000000000000E+03	  +1.4899704083620295E+03	  +5.0082959163797045E+02	  +2.2016533224893269E+03	  +2.3500000000000001E+00	  +3.4000000000000000E+01	
  +2.5850000000000000E+03	  +7.8500000000000005E+00	  -1.4414721294968842E+01	  +1.0512000000000000E+03	  +5.9087496693173773E+02	  +4.6032503306826231E+02	  +1.0166152727372679E+03	  +2.1000000000000001E+00	  +3.5500000000000000E+01	
  +2.5860000000000000E+03	  +6.7000000000000002E+00	  -1.1358199309222073E+01	  +4.0319999999999999E+02	  +1.1949152508728730E+02	  +2.8370847491271269E+02	  +3.1603774880093999E+02	  +2.0000000000000000E+00	  +3.9500000000000000E+01	
  +2.5870000000000000E+03	  +5.2500000000000000E+00	  -1.2476862030713278E+01	  +7.5600000000000009E+01	  +0.0000000000000000E+00	  +7.5600000000000009E+01	  +6.7850045430196062E+01	  +2.0000000000000000E+00	  +4.4500000000000000E+01	
  +2.5880000000000000E+03	  +3.9500000000000002E+00	  -1.3486617890741115E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4000000000000001E+00	  +4.8500000000000000E+01	
  +2.5890000000000000E+03	  +2.9000000000000004E+00	  -1.4305862402122671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5000000000000007E-01	  +5.2000000000000000E+01	
  +2.5900000000000000E+03	  +1.9000000000000001E+00	  -1.5160895858561730E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +5.5500000000000000E+01	
  +2.5910000000000000E+03	  +9.0000000000000002E-01	  -1.6091236330285426E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.5000000000000009E-01	  +5.8500000000000000E+01	
  +2.5920000000000000E+03	  -1.0000000000000001E-01	  -1.7086757785461771E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000007E-01	  +6.1500000000000000E+01	
  +2.5930000000000000E+03	  -9.5000000000000007E-01	  -1.8007699772436297E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000004E-01	  +6.3500000000000000E+01	
  +2.5940000000000000E+03	  -1.6500000000000001E+00	  -1.8824359421154526E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5000000000000003E-01	  +6.5000000000000000E+01	
  +2.5950000000000000E+03	  -2.3500000000000001E+00	  -1.9645247669873243E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000001E-01	  +6.7500000000000000E+01	
  +2.5960000000000000E+03	  -3.0500000000000003E+00	  -1.9293834790098657E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5000000000000000E-01	  +7.1000000000000000E+01	
  +2.5970000000000000E+03	  -3.7500000000000000E+00	  -1.8937987890609548E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000007E-01	  +7.5000000000000000E+01	
